"Product","Blackbox flight data recorder by Nicholas Sherlock"
12640,20268188,-12,0,0,10000,1367,6796,8744,-650,-198,8704,-583,-335,-565,995,-5855,4334,5936,-2482,1490,1324,1279,1318,-3741,1978,1637,6743,-5,2,3,-5510,3,10,-5974,-1,-6,0,3,-2,-1,0,0,-943,0,0,6,14,-6,-7,0,0,326,227,0,0,0,0,5045,4188,4872,3709,0,0,0,0,2193,1911,2143,1828,0,0,0,0,2195,1934,2003,1767,0,0,0,0,0,0,0,0,0,0,0,0,70,224,-2566,20219892,-806,908,-3083,1405,-3072,-98,-811,-416,-80,-720,-422,-2,132,-331,308,2829,223,800,-2987,3125,-1244,6768,70,224,-2566,-811,-416,-80,-3741,1978,1637,6743,0,-4,44,20,15,-11,-2700,2842,-29810,1,8705,7,0,1,1,0.136799811673343,0.6302142424573952,-2.173308899050067,0,0,0,"","","",NaN,NaN,NaN,NaN
12644,20270455,-12,0,0,10000,1367,6796,8686,-649,-147,8579,-689,-200,-584,1061,-5895,-5410,3366,-5658,1353,1265,1247,1084,-3771,1921,1758,6712,-5,2,3,-5510,3,10,-5974,-1,-6,0,3,-2,-1,0,0,-943,0,0,6,14,-6,-7,0,0,326,227,0,0,0,0,5031,4219,4801,3710,0,0,0,0,2197,1917,2123,1818,0,0,0,0,2189,1934,1994,1756,0,0,0,0,0,0,0,0,0,0,0,0,52,215,-2568,20219892,-806,908,-3083,1405,-3072,-98,-812,-420,-83,-720,-422,-2,133,-330,309,2837,236,800,-2987,3125,-1244,6768,52,215,-2568,-812,-420,-83,-3771,1921,1758,6712,0,-4,44,20,15,-11,-2696,2930,-29802,1,8705,7,0,1,1,0.17187861635541232,0.6325212047502992,-2.1742570711766747,0,0,0,"","","",NaN,NaN,NaN,NaN
12648,20272723,-12,0,0,10000,1367,6796,8695,-542,-97,8636,-543,52,-429,1021,-5833,-5976,1992,-11217,1372,1241,1220,1021,-3799,1863,1878,6679,-5,2,3,-5510,3,10,-5974,-1,-6,0,3,-2,-1,0,0,-943,0,0,6,14,-6,-7,0,0,326,227,0,0,0,0,5002,4230,4722,3671,0,0,0,0,2199,1922,2104,1807,0,0,0,0,2168,1934,1985,1777,0,0,0,0,0,0,0,0,0,0,0,0,34,205,-2570,20219892,-806,908,-3083,1405,-3072,-98,-812,-423,-86,-720,-422,-2,135,-329,309,2845,249,800,-2987,3125,-1244,6768,34,205,-2570,-812,-423,-86,-3799,1863,1878,6679,0,-4,44,20,15,-11,-2694,3016,-29817,1,8705,7,0,1,1,0.20699508586177234,0.634562494046435,-2.175344056647599,0,0,0,"","","",NaN,NaN,NaN,NaN
12652,20274988,-12,0,0,10000,1367,6796,8580,-476,-136,8482,-448,-12,-495,1042,-5740,1731,-4357,-6599,1549,1427,1254,1141,-3828,1801,2002,6644,-5,2,3,-5510,3,10,-5974,-1,-6,0,3,-2,-1,0,0,-943,0,0,6,14,-6,-7,0,0,326,227,0,0,0,0,5008,4247,4679,3641,0,0,0,0,2200,1926,2085,1799,0,0,0,0,2163,1930,1960,1767,0,0,0,0,0,0,0,0,0,0,0,0,14,195,-2572,20272604,-1188,697,-3095,1405,-3072,-98,-812,-427,-89,-786,-430,-44,137,-328,309,2852,263,800,-3971,1967,1586,6625,14,195,-2572,-812,-427,-89,-3828,1801,2002,6644,0,-4,44,20,15,-11,-2681,3085,-29576,1,8705,7,0,1,1,0.24366155054674768,0.6365191691020105,-2.1768127948194964,0,0,0,"","","",NaN,NaN,NaN,NaN
12656,20277256,-12,0,0,10000,1367,6796,8502,-438,-187,8550,-286,-208,-630,1140,-5835,6835,1370,1988,1821,705,1238,1126,-3852,1745,2112,6611,-5,2,3,-5510,3,10,-5974,-1,-6,0,3,-2,-1,0,0,-943,0,0,6,14,-6,-7,0,0,326,227,0,0,0,0,5054,4215,4663,3634,0,0,0,0,2200,1930,2067,1791,0,0,0,0,2157,1943,1948,1759,0,0,0,0,0,0,0,0,0,0,0,0,-3,186,-2574,20272604,-1188,697,-3095,1405,-3072,-98,-812,-431,-92,-786,-430,-44,139,-327,309,2858,278,800,-3971,1967,1586,6625,-3,186,-2574,-812,-431,-92,-3852,1745,2112,6611,0,-4,44,20,15,-11,-2677,3163,-29564,1,8705,7,0,1,1,0.27647609726203315,0.6381061093912578,-2.1783013506110223,0,0,0,"","","",NaN,NaN,NaN,NaN
12660,20279523,-12,0,0,10000,1367,6796,8376,-390,-67,8249,-383,-215,-575,1083,-5808,-6670,8071,-7186,1936,723,1160,1388,-3879,1685,2224,6574,-5,2,3,-5510,3,10,-5974,-1,-6,0,3,-2,-1,0,0,-943,0,0,6,14,-6,-7,0,0,326,227,0,0,0,0,5126,4037,4607,3645,0,0,0,0,2199,1933,2050,1784,0,0,0,0,2178,1939,1943,1759,0,0,0,0,0,0,0,0,0,0,0,0,-22,176,-2576,20272604,-1188,697,-3095,1405,-3072,-98,-812,-435,-95,-786,-430,-44,141,-326,309,2864,291,800,-3971,1967,1586,6625,-22,176,-2576,-812,-435,-95,-3879,1685,2224,6574,0,-4,44,20,15,-11,-2672,3227,-29482,1,8705,7,0,1,1,0.30999361988036794,0.6393306298321969,-2.178814893170726,0,0,0,"","","",NaN,NaN,NaN,NaN
12664,20281793,-12,0,0,10000,1309,4478,8308,-368,-12,8216,-394,-38,-476,1119,-5764,-7745,1694,-9474,1550,596,1110,1239,-3904,1626,2335,6535,-5,2,3,-5510,3,10,-5974,-1,-6,0,3,-2,-1,0,0,-943,0,0,6,14,-6,-7,0,0,326,227,0,0,0,0,5217,3864,4529,3715,0,0,0,0,2197,1936,2033,1778,0,0,0,0,2205,1897,1934,1759,0,0,0,0,0,0,0,0,0,0,0,0,-40,166,-2578,20272604,-1188,697,-3095,1405,-3072,-98,-812,-439,-98,-786,-430,-44,143,-325,310,2869,306,800,-3971,1967,1586,6625,-40,166,-2578,-812,-439,-98,-3904,1626,2335,6535,0,-4,44,20,15,-11,-2664,3289,-29381,1,8705,7,0,1,1,0.34332548454645967,0.6407526175570771,-2.179455895236501,0,0,0,"","","",NaN,NaN,NaN,NaN
12668,20284061,-12,0,0,10000,1309,4478,8307,-285,-197,8242,-238,-159,-602,1220,-5758,5432,-7197,-610,1620,926,1318,1121,-3926,1564,2446,6496,-5,2,3,-5510,3,10,-5974,-1,-6,0,3,-2,-1,0,0,-943,0,0,6,14,-6,-7,0,0,326,227,0,0,0,0,5254,3757,4458,3708,0,0,0,0,2196,1937,2018,1773,0,0,0,0,2222,1836,1918,1780,0,0,0,0,0,0,0,0,0,0,0,0,-59,156,-2580,20272604,-1188,697,-3095,1405,-3072,-98,-811,-443,-100,-786,-430,-44,145,-324,310,2873,321,800,-3971,1967,1586,6625,-59,156,-2580,-811,-443,-100,-3926,1564,2446,6496,0,-4,44,20,15,-11,-2648,3339,-29132,1,8705,7,0,1,1,0.3773805516500538,0.6415456762488616,-2.180978441142826,0,0,0,"","","",NaN,NaN,NaN,NaN
12672,20286329,-12,0,0,10000,1309,4478,8183,-271,-442,8188,-236,-537,-732,1127,-5733,1733,3459,-6373,1928,941,1270,942,-3945,1499,2560,6456,-5,2,3,-5510,3,10,-5974,-1,-6,0,3,-2,-1,0,0,-943,0,0,6,14,-6,-7,0,0,326,227,0,0,0,0,5340,3669,4412,3683,0,0,0,0,2196,1934,2002,1769,0,0,0,0,2260,1774,1897,1798,0,0,0,0,0,0,0,0,0,0,0,0,-78,146,-2583,20272604,-1188,697,-3095,1405,-3072,-98,-810,-447,-103,-786,-430,-44,146,-323,310,2877,336,800,-3971,1967,1586,6625,-78,146,-2583,-810,-447,-103,-3945,1499,2560,6456,0,-4,44,20,15,-11,-2647,3397,-29168,1,8705,7,0,1,1,0.4129660684269635,0.6420751144753061,-2.1836114929635806,0,0,0,"","","",NaN,NaN,NaN,NaN
12676,20288597,-12,0,0,10000,1309,4478,8080,-272,-511,8099,-217,-731,-689,1145,-5745,-4204,2159,-3178,1570,1241,1593,1189,-3961,1440,2661,6419,-5,2,3,-5510,3,10,-5974,-1,-6,0,3,-2,-1,0,0,-943,0,0,6,14,-6,-7,0,0,326,227,0,0,0,0,5383,3650,4404,3655,0,0,0,0,2197,1928,1988,1767,0,0,0,0,2284,1719,1877,1798,0,0,0,0,0,0,0,0,0,0,0,0,-95,136,-2585,20272604,-1188,697,-3095,1405,-3072,-98,-809,-451,-105,-786,-430,-44,148,-322,311,2881,352,800,-3971,1967,1586,6625,-95,136,-2585,-809,-451,-105,-3961,1440,2661,6419,0,-4,44,20,15,-11,-2637,3435,-28944,1,8705,7,0,1,1,0.4447835124982989,0.642333621944728,-2.1860068226321054,0,0,0,"","","",NaN,NaN,NaN,NaN
12680,20290865,-12,0,0,10000,1309,4478,8033,-274,-505,7900,-348,-589,-710,1151,-5823,-2534,3196,-4396,1654,1181,1556,1093,-3976,1377,2766,6379,-5,2,3,-5510,3,10,-5974,-1,-6,0,3,-2,-1,0,0,-943,0,0,6,14,-6,-7,0,0,326,227,0,0,0,0,5398,3654,4436,3627,0,0,0,0,2201,1916,1973,1766,0,0,0,0,2284,1687,1897,1788,0,0,0,0,0,0,0,0,0,0,0,0,-114,126,-2587,20272604,-1188,697,-3095,1405,-3072,-98,-808,-455,-108,-786,-430,-44,150,-321,311,2884,366,800,-3971,1967,1586,6625,-114,126,-2587,-808,-455,-108,-3976,1377,2766,6379,0,-4,44,20,15,-11,-2632,3470,-28847,1,8705,7,0,1,1,0.4782184545704163,0.6422548660304259,-2.1886618341612873,0,0,0,"","","",NaN,NaN,NaN,NaN
12684,20293132,-12,0,0,10000,1309,4478,8040,-251,-498,7915,-305,-342,-732,1094,-5823,2548,5248,-7455,1860,1375,1596,1189,-3989,1314,2871,6338,-5,2,3,-5510,3,10,-5974,-1,-6,0,3,-2,-1,0,0,-943,0,0,6,14,-6,-7,0,0,326,227,0,0,0,0,5463,3674,4493,3610,0,0,0,0,2207,1901,1959,1766,0,0,0,0,2296,1707,1897,1777,0,0,0,0,0,0,0,0,0,0,0,0,-132,115,-2590,20272604,-1188,697,-3095,1405,-3072,-98,-806,-459,-110,-786,-430,-44,152,-320,311,2886,382,800,-3971,1967,1586,6625,-132,115,-2590,-806,-459,-110,-3989,1314,2871,6338,0,-4,44,20,15,-11,-2637,3516,-28920,1,8705,7,0,1,1,0.5119449145946862,0.6422190626546149,-2.1918053301978797,0,0,0,"","","",NaN,NaN,NaN,NaN
12688,20295400,-12,0,0,10000,1309,4478,8003,-268,-463,8011,-374,-264,-618,1246,-5715,-4593,-793,-12183,1607,1432,1316,1148,-4002,1247,2980,6293,-5,2,3,-5510,3,10,-5974,-1,-6,0,3,-2,-1,0,0,-943,0,0,6,14,-6,-7,0,0,326,227,0,0,0,0,5492,3745,4503,3588,0,0,0,0,2214,1884,1947,1766,0,0,0,0,2307,1719,1934,1764,0,0,0,0,0,0,0,0,0,0,0,0,-151,105,-2592,20272604,-1188,697,-3095,1405,-3072,-98,-805,-464,-112,-786,-430,-44,154,-319,311,2888,398,800,-3971,1967,1586,6625,-151,105,-2592,-805,-464,-112,-4002,1247,2980,6293,0,-4,44,20,15,-11,-2661,3582,-29317,1,8705,7,0,1,1,0.5472096287781556,0.6419460655266741,-2.1948452949117625,0,0,0,"","","",NaN,NaN,NaN,NaN
12692,20297668,-12,0,0,10000,1309,4478,7903,-296,-507,7914,-228,-558,-596,1262,-5651,-290,-3468,-5755,1663,1347,1417,1236,-4013,1189,3076,6251,-5,2,3,-5510,3,10,-5974,-1,-6,0,3,-2,-1,0,0,-943,0,0,6,14,-6,-7,0,0,326,227,0,0,0,0,5544,3796,4489,3604,0,0,0,0,2222,1866,1936,1767,0,0,0,0,2331,1740,1943,1759,0,0,0,0,0,0,0,0,0,0,0,0,-169,95,-2595,20272604,-1188,697,-3095,1405,-3072,-98,-803,-468,-114,-786,-430,-44,156,-318,312,2889,415,800,-3971,1967,1586,6625,-169,95,-2595,-803,-468,-114,-4013,1189,3076,6251,0,-4,44,20,15,-11,-2682,3643,-29681,1,8705,7,0,1,1,0.5782788411571962,0.6420631318974143,-2.197415463957904,0,0,0,"","","",NaN,NaN,NaN,NaN
12696,20299935,-12,0,0,10000,1309,4478,7859,-283,-504,7906,-199,-622,-624,1103,-5677,2264,2098,-388,1728,1827,1503,1029,-4023,1127,3176,6205,-5,2,3,-5510,3,10,-5974,-1,-6,0,3,-2,-1,0,0,-943,0,0,6,14,-6,-7,0,0,326,227,0,0,0,0,5603,3879,4503,3615,0,0,0,0,2232,1848,1928,1767,0,0,0,0,2338,1777,1948,1753,0,0,0,0,0,0,0,0,0,0,0,0,-187,84,-2597,20272604,-1188,697,-3095,1405,-3072,-98,-801,-472,-116,-786,-430,-44,157,-317,312,2889,430,800,-3971,1967,1586,6625,-187,84,-2597,-801,-472,-116,-4023,1127,3176,6205,0,-4,44,20,15,-11,-2718,3719,-30350,1,8705,7,0,1,1,0.6109206683986093,0.6418232796429326,-2.200002365091197,0,0,0,"","","",NaN,NaN,NaN,NaN
12700,20302203,-12,0,0,10000,1224,10903,7747,-374,-454,7631,-377,-458,-495,1144,-5828,-1207,1607,1837,1779,1239,1373,895,-4032,1067,3275,6158,-5,2,3,-5510,3,10,-5974,-1,-6,0,3,-2,-1,0,0,-943,0,0,6,14,-6,-7,0,0,326,227,0,0,0,0,5657,3927,4528,3595,0,0,0,0,2243,1833,1923,1766,0,0,0,0,2338,1813,1964,1759,0,0,0,0,0,0,0,0,0,0,0,0,-205,73,-2600,20272604,-1188,697,-3095,1405,-3072,-98,-799,-476,-118,-786,-430,-44,159,-316,312,2889,446,800,-3971,1967,1586,6625,-205,73,-2600,-799,-476,-118,-4032,1067,3275,6158,0,-4,44,20,15,-11,-2721,3750,-30362,1,8705,7,0,1,1,0.6433602329350312,0.6420237613259567,-2.2028476743829923,0,0,0,"","","",NaN,NaN,NaN,NaN
12704,20304471,-12,0,0,10000,1224,10903,7652,-419,-398,7494,-476,-293,-473,1203,-5918,397,4492,-4830,1747,1294,1405,1246,-4040,1004,3378,6108,-5,2,3,-5510,3,10,-5974,-1,-6,0,3,-2,-1,0,0,-943,0,0,6,14,-6,-7,0,0,326,227,0,0,0,0,5710,3956,4547,3566,0,0,0,0,2254,1820,1919,1766,0,0,0,0,2362,1818,1948,1764,0,0,0,0,0,0,0,0,0,0,0,0,-224,62,-2603,20272604,-1188,697,-3095,1405,-3072,-98,-797,-481,-120,-786,-430,-44,161,-315,313,2889,462,800,-3971,1967,1586,6625,-224,62,-2603,-797,-481,-120,-4040,1004,3378,6108,0,-4,44,20,15,-11,-2747,3809,-30828,1,8705,7,0,1,1,0.6774732146095853,0.6421812505669603,-2.2061561260064977,0,0,0,"","","",NaN,NaN,NaN,NaN
12708,20306735,-12,0,0,10000,1224,10903,7610,-411,-350,7537,-535,-340,-517,1179,-5937,-1552,1502,-12225,1667,1651,1237,1390,-4048,948,3469,6061,-5,2,3,-5510,3,10,-5974,-1,-6,0,3,-2,-1,0,0,-943,0,0,6,14,-6,-7,0,0,326,227,0,0,0,0,5740,4039,4531,3600,0,0,0,0,2266,1811,1917,1766,0,0,0,0,2368,1836,1973,1719,0,0,0,0,0,0,0,0,0,0,0,0,-241,51,-2605,20272604,-1188,697,-3095,1405,-3072,-98,-794,-485,-122,-786,-430,-44,163,-313,313,2888,480,800,-3971,1967,1586,6625,-241,51,-2605,-794,-485,-122,-4048,948,3469,6061,0,-4,44,20,15,-11,-2766,3857,-31156,1,8705,7,0,1,1,0.707675921903341,0.6425136316204352,-2.2085762539956764,0,0,0,"","","",NaN,NaN,NaN,NaN
12712,20309003,-12,0,0,10000,1224,10903,7520,-346,-329,7517,-394,-351,-478,1116,-5928,-2142,-396,-14440,1856,1207,1406,1285,-4055,890,3562,6010,-5,2,3,-5510,3,10,-5974,-1,-6,0,3,-2,-1,0,0,-943,0,0,6,14,-6,-7,0,0,326,227,0,0,0,0,5803,4067,4530,3620,0,0,0,0,2278,1804,1917,1765,0,0,0,0,2394,1870,1964,1719,0,0,0,0,0,0,0,0,0,0,0,0,-259,40,-2608,20272604,-1188,697,-3095,1405,-3072,-98,-792,-490,-123,-786,-430,-44,165,-312,313,2886,496,800,-3971,1967,1586,6625,-259,40,-2608,-792,-490,-123,-4055,890,3562,6010,0,-4,44,20,15,-11,-2774,3887,-31268,1,8705,7,0,1,1,0.7386908743999143,0.6426827198684109,-2.2107743353484173,0,0,0,"","","",NaN,NaN,NaN,NaN
12716,20311271,-12,0,0,10000,1224,10903,7453,-286,-354,7416,-208,-280,-516,1032,-5899,-544,3064,-11425,1746,1327,1387,1295,-4061,831,3653,5960,-5,2,3,-5510,3,10,-5974,-1,-6,0,3,-2,-1,0,0,-943,0,0,6,14,-6,-7,0,0,326,227,0,0,0,0,5836,4096,4537,3657,0,0,0,0,2291,1801,1919,1763,0,0,0,0,2394,1863,1960,1753,0,0,0,0,0,0,0,0,0,0,0,0,-277,29,-2611,20272604,-1188,697,-3095,1405,-3072,-98,-789,-495,-125,-786,-430,-44,166,-311,314,2884,513,800,-3971,1967,1586,6625,-277,29,-2611,-789,-495,-125,-4061,831,3653,5960,0,-4,44,20,15,-11,-2797,3936,-31734,1,8705,7,0,1,1,0.7695673165111776,0.6424853406526267,-2.213268896746274,0,0,0,"","","",NaN,NaN,NaN,NaN
12720,20313541,-12,0,0,10000,1224,10903,7367,-329,-377,7334,-247,-354,-477,1116,-5942,-1923,-2376,-4901,1894,1779,1433,1108,-4066,773,3743,5908,-5,2,3,-5510,3,10,-5974,-1,-6,0,3,-2,-1,0,0,-943,0,0,6,14,-6,-7,0,0,326,227,0,0,0,0,5914,4167,4557,3634,0,0,0,0,2303,1800,1921,1762,0,0,0,0,2400,1874,1951,1785,0,0,0,0,0,0,0,0,0,0,0,0,-295,18,-2614,20272604,-1188,697,-3095,1405,-3072,-98,-786,-499,-126,-786,-430,-44,168,-310,314,2881,530,800,-3971,1967,1586,6625,-295,18,-2614,-786,-499,-126,-4066,773,3743,5908,0,-4,44,20,15,-11,-2823,3984,-32153,1,8705,7,0,1,1,0.8002187237077859,0.642422134838626,-2.2156291290633603,0,0,0,"","","",NaN,NaN,NaN,NaN
12724,20315809,-12,0,0,10000,1224,10903,7182,-402,-411,7116,-348,-464,-525,1094,-6081,1749,677,2101,1995,1623,1650,1060,-4069,717,3831,5857,-5,2,3,-5510,3,10,-5974,-1,-6,0,3,-2,-1,0,0,-943,0,0,6,14,-6,-7,0,0,326,227,0,0,0,0,6024,4271,4580,3614,0,0,0,0,2316,1802,1924,1762,0,0,0,0,2413,1910,1948,1780,0,0,0,0,0,0,0,0,0,0,0,0,-313,7,-2617,20272604,-1188,697,-3095,1405,-3072,-98,-783,-504,-128,-786,-430,-44,170,-309,314,2878,548,800,-3971,1967,1586,6625,-313,7,-2617,-783,-504,-128,-4069,717,3831,5857,0,-4,44,20,15,-11,-2840,4016,-32483,1,8705,7,0,1,1,0.8305372988983165,0.6424934556321231,-2.218622791555392,0,0,0,"","","",NaN,NaN,NaN,NaN
12728,20318077,-12,0,0,10000,1224,10903,7062,-394,-408,6960,-312,-439,-574,1101,-6287,3613,3361,2676,1913,1833,1402,1089,-4071,661,3917,5805,-5,2,3,-5510,3,10,-5974,-1,-6,0,3,-2,-1,0,0,-943,0,0,6,14,-6,-7,0,0,326,227,0,0,0,0,6097,4408,4613,3611,0,0,0,0,2329,1807,1927,1762,0,0,0,0,2446,1918,1969,1767,0,0,0,0,0,0,0,0,0,0,0,0,-330,-5,-2620,20272604,-1188,697,-3095,1405,-3072,-98,-779,-509,-129,-786,-430,-44,172,-308,315,2875,565,800,-3971,1967,1586,6625,-330,-5,-2620,-779,-509,-129,-4071,661,3917,5805,0,-4,44,20,15,-11,-2847,4031,-32572,1,8705,7,0,1,1,0.8604216447893086,0.6423196271710314,-2.2213940154786456,0,0,0,"","","",NaN,NaN,NaN,NaN
12732,20320344,-12,0,0,10000,1343,10903,6971,-363,-380,6791,-331,-308,-561,1109,-6429,-3297,1177,-5556,1895,1678,1638,1326,-4072,606,4001,5753,-5,2,3,-5510,3,10,-5974,-1,-6,0,3,-2,-1,0,0,-943,0,0,6,14,-6,-7,0,0,326,227,0,0,0,0,6125,4512,4684,3609,0,0,0,0,2343,1814,1931,1763,0,0,0,0,2459,1969,1973,1753,0,0,0,0,0,0,0,0,0,0,0,0,-348,-16,-2623,20272604,-1188,697,-3095,1405,-3072,-98,-776,-514,-130,-786,-430,-44,174,-307,315,2870,583,800,-3971,1967,1586,6625,-348,-16,-2623,-776,-514,-130,-4072,606,4001,5753,0,-4,44,20,15,-11,-2874,4071,-33096,1,8705,7,0,1,1,0.8898926042062104,0.6421373362955216,-2.224270343506418,0,0,0,"","","",NaN,NaN,NaN,NaN
12736,20322612,-12,0,0,10000,1343,11817,6956,-348,-262,6891,-458,-195,-563,1160,-6543,1982,1369,-11039,1948,1814,1552,1337,-4074,548,4087,5696,-5,2,3,-5510,3,10,-5974,-1,-6,0,3,-2,-1,0,0,-943,0,0,6,14,-6,-7,0,0,326,227,0,0,0,0,6135,4606,4754,3647,0,0,0,0,2357,1824,1935,1763,0,0,0,0,2465,1999,1982,1753,0,0,0,0,0,0,0,0,0,0,0,0,-367,-28,-2626,20319720,-1587,463,-3132,1405,-3072,-98,-772,-519,-131,-785,-496,-95,175,-306,316,2865,601,800,-4268,645,3858,5703,-367,-28,-2626,-772,-519,-131,-4074,548,4087,5696,0,-4,44,20,15,-11,-2907,4117,31785,1,8705,7,0,1,1,0.9201892998615872,0.6418898802843781,-2.2263828759625017,0,0,0,"","","",NaN,NaN,NaN,NaN
12740,20324880,-12,0,0,10000,1343,11817,6794,-256,-189,6579,-451,-195,-560,1083,-6525,-1184,2213,-14275,1923,1566,1596,1389,-4078,496,4162,5644,-5,2,3,-5510,3,10,-5974,-1,-6,0,3,-2,-1,0,0,-943,0,0,6,14,-6,-7,0,0,326,227,0,0,0,0,6225,4657,4804,3698,0,0,0,0,2371,1838,1940,1762,0,0,0,0,2473,2050,2008,1759,0,0,0,0,0,0,0,0,0,0,0,0,-383,-40,-2628,20319720,-1587,463,-3132,1405,-3072,-98,-768,-524,-132,-785,-496,-95,177,-304,316,2859,621,800,-4268,645,3858,5703,-383,-40,-2628,-768,-524,-132,-4078,496,4162,5644,0,-4,44,20,15,-11,-2930,4150,31403,1,8705,7,0,1,1,0.9468007562764016,0.6418979916504335,-2.2275730734111963,0,0,0,"","","",NaN,NaN,NaN,NaN
12744,20327147,-12,0,0,10000,1343,11817,6557,-320,-181,6401,-446,-221,-500,1033,-6463,-5696,1795,-18491,2033,1528,1590,1487,-4080,445,4237,5590,-5,2,3,-5510,3,10,-5974,-1,-6,0,3,-2,-1,0,0,-943,0,0,6,14,-6,-7,0,0,326,227,0,0,0,0,6289,4704,4861,3743,0,0,0,0,2384,1854,1946,1761,0,0,0,0,2473,2041,2030,1770,0,0,0,0,0,0,0,0,0,0,0,0,-401,-51,-2631,20319720,-1587,463,-3132,1405,-3072,-98,-764,-529,-133,-785,-496,-95,179,-303,316,2854,639,800,-4268,645,3858,5703,-401,-51,-2631,-764,-529,-133,-4080,445,4237,5590,0,-4,44,20,15,-11,-2954,4182,30976,1,8705,7,0,1,1,0.9735323071055666,0.6419906433117413,-2.2289664860125766,0,0,0,"","","",NaN,NaN,NaN,NaN
12748,20329415,-12,0,0,10000,1343,11817,6440,-248,-203,6373,-89,-98,-469,1015,-6450,-3725,2371,-16590,1840,1647,1552,1204,-4080,394,4311,5537,-5,2,3,-5510,3,10,-5974,-1,-6,0,3,-2,-1,0,0,-943,0,0,6,14,-6,-7,0,0,326,227,0,0,0,0,6376,4777,4907,3779,0,0,0,0,2398,1873,1953,1761,0,0,0,0,2494,2078,2030,1767,0,0,0,0,0,0,0,0,0,0,0,0,-418,-63,-2634,20319720,-1587,463,-3132,1405,-3072,-98,-760,-534,-134,-785,-496,-95,181,-302,317,2847,657,800,-4268,645,3858,5703,-418,-63,-2634,-760,-534,-134,-4080,394,4311,5537,0,-4,44,20,15,-11,-2992,4234,30187,1,8705,7,0,1,1,1.0003331152569448,0.641837418049396,-2.230925081634571,0,0,0,"","","",NaN,NaN,NaN,NaN
12752,20331680,-12,0,0,10000,1343,11817,6272,-150,-230,6222,-58,-231,-569,1016,-6506,3375,-658,-3542,1912,1801,1719,1359,-4080,340,4385,5482,-5,2,3,-5510,3,10,-5974,-1,-6,0,3,-2,-1,0,0,-943,0,0,6,14,-6,-7,0,0,326,227,0,0,0,0,6422,4865,4984,3806,0,0,0,0,2411,1893,1961,1762,0,0,0,0,2507,2073,2045,1798,0,0,0,0,0,0,0,0,0,0,0,0,-436,-76,-2638,20319720,-1587,463,-3132,1405,-3072,-98,-755,-539,-134,-785,-496,-95,182,-301,317,2840,676,800,-4268,645,3858,5703,-436,-76,-2638,-755,-539,-134,-4080,340,4385,5482,0,-4,44,20,15,-11,-3008,4251,29894,1,8705,7,0,1,1,1.0274792599185656,0.6412410558413226,-2.232431976494644,0,0,0,"","","",NaN,NaN,NaN,NaN
12756,20333948,-12,0,0,10000,1343,11817,6082,-143,-242,5997,-14,-150,-490,983,-6737,-3153,2489,4779,1875,1683,1691,1215,-4080,293,4449,5434,-5,2,3,-5510,3,10,-5974,-1,-6,0,3,-2,-1,0,0,-943,0,0,6,14,-6,-7,0,0,326,227,0,0,0,0,6453,4917,5046,3817,0,0,0,0,2424,1915,1970,1763,0,0,0,0,2521,2106,2082,1821,0,0,0,0,0,0,0,0,0,0,0,0,-452,-88,-2641,20319720,-1587,463,-3132,1405,-3072,-98,-751,-544,-135,-785,-496,-95,184,-300,317,2832,696,800,-4268,645,3858,5703,-452,-88,-2641,-751,-544,-135,-4080,293,4449,5434,0,-4,44,20,15,-11,-3037,4282,29320,1,8705,7,0,1,1,1.0512257587903795,0.6408406541840429,-2.233863053252268,0,0,0,"","","",NaN,NaN,NaN,NaN
12760,20336215,-12,0,0,10000,1343,11817,5914,-204,-70,5772,-129,146,-468,960,-6902,-829,2842,1493,1833,1676,1700,1570,-4079,246,4515,5382,-5,2,3,-5510,3,10,-5974,-1,-6,0,3,-2,-1,0,0,-943,0,0,6,14,-6,-7,0,0,326,227,0,0,0,0,6492,4994,5114,3866,0,0,0,0,2437,1937,1980,1765,0,0,0,0,2515,2117,2093,1806,0,0,0,0,0,0,0,0,0,0,0,0,-469,-100,-2644,20319720,-1587,463,-3132,1405,-3072,-98,-746,-549,-135,-785,-496,-95,186,-298,318,2824,714,800,-4268,645,3858,5703,-469,-100,-2644,-746,-549,-135,-4079,246,4515,5382,0,-4,44,20,15,-11,-3057,4297,29014,1,8705,7,0,1,1,1.0757187826216221,0.6407112780272051,-2.2353056455987397,0,0,0,"","","",NaN,NaN,NaN,NaN
12764,20338485,-12,0,0,10000,1343,11817,5821,-219,-132,5699,-58,-120,-567,1062,-7113,7158,-2936,3352,1957,1540,1877,1634,-4078,201,4579,5330,-5,2,3,-5510,3,10,-5974,-1,-6,0,3,-2,-1,0,0,-943,0,0,6,14,-6,-7,0,0,326,227,0,0,0,0,6511,5050,5197,3982,0,0,0,0,2449,1960,1991,1769,0,0,0,0,2528,2147,2112,1836,0,0,0,0,0,0,0,0,0,0,0,0,-486,-112,-2647,20319720,-1587,463,-3132,1405,-3072,-98,-741,-554,-136,-785,-496,-95,187,-297,318,2815,733,800,-4268,645,3858,5703,-486,-112,-2647,-741,-554,-136,-4078,201,4579,5330,0,-4,44,20,15,-11,-3076,4313,28612,1,8705,7,0,1,1,1.099606033989276,0.6408561950334811,-2.2366809000297923,0,0,0,"","","",NaN,NaN,NaN,NaN
